"Certaines données sont associées à l'ancienne version du formulaire incendie. Consultez la documentation pour plus d'informations."
"Nombre d'incendies suivant les critères de sélection : 2362"
"Critères de sélection =>";"Date de première alerte, de : 2021-01-01 00:00:00";"Date de première alerte, jusqu'à : 2021-12-31 23:59:00";"France entière";"Type de feu : F"
Année;Numéro;Département;"Code INSEE";"Nom de la commune";"Date de première alerte";"Surface parcourue (m2)";"Surface forêt (m2)";"Surface maquis garrigues (m2)";"Autres surfaces naturelles hors forêt (m2)";"Surfaces agricoles (m2)";"Autres surfaces (m2)";"Surface autres terres boisées (m2)";"Surfaces non boisées naturelles (m2)";"Surfaces non boisées artificialisées (m2)";"Surfaces non boisées (m2)";"Précision des surfaces";"Type de peuplement";Nature;"Décès ou bâtiments touchés";"Nombre de décès";"Nombre de bâtiments totalement détruits";"Nombre de bâtiments partiellement détruits";"Précision de la donnée"
2021;5419;"66";"66030";"Calce";"2021-04-09 15:54:00";5000;;5000;;;;;;;;;"1";;;;;;""
2021;4070;"2B";"2B354";"Vivario";"2021-04-09 16:09:00";100;47;48;0;;;;;;5;;;;;;;;""
2021;1708;"41";"41167";"Veuzain-sur-Loire";"2021-04-09 16:50:00";10000;0;;10000;;;10000;0;0;0;"Estimées";;;;;;;""
2021;563;"49";"49041";"Brain-sur-Allonnes";"2021-04-09 18:33:00";30000;30000;;0;;;0;0;0;0;"Estimées";;;;;;;""
2021;2087;"12";"12051";"Cantoin";"2021-04-09 19:00:00";10000;0;;10000;;;10000;0;0;0;"Estimées";;;;;;;"Données partielles ou non valides"
2021;5316;"13";"13001";"Aix-en-Provence";"2021-04-09 19:30:00";40;40;;;;;;;;;;"1";"Involontaire (particulier)";;;;;""
2021;1707;"41";"41248";"Couëtron-au-Perche";"2021-04-09 19:39:00";15;0;;15;;;15;0;0;0;"Estimées";;;;;;;""
2021;833;"61";"61229";"Loisail";"2021-04-09 21:29:00";150;150;;0;;;0;0;0;0;"Estimées";;;;;;;""
2021;4061;"04";"04111";"Mane";"2021-04-09 23:07:00";4300;3200;;;;;;;;1100;;"3";"Involontaire (particulier)";;;;;""
2021;360;"88";"88151";"Dompaire";"2021-04-09 23:45:00";1;1;;0;;;0;0;0;0;"Estimées";;;;;;;""
2021;421;"17";"17098";"Chenac-Saint-Seurin-d'Uzet";"2021-04-10 07:18:00";11300;11300;;0;;;0;0;0;0;"Mesurées";;"Accidentelle";;;;;""
2021;547;"23";"23054";"Charron";"2021-04-10 11:56:00";50;0;;50;;;50;0;0;0;"Mesurées";;"Malveillance";;;;;""
2021;6119;"11";"11308";"Raissac-sur-Lampy";"2021-04-10 14:31:00";4000;1880;1920;0;;;;;;200;;;;;;;;""
2021;1989;"38";"38462";"Saint-Théoffrey";"2021-04-10 17:30:00";300;0;;300;;;300;0;0;0;"Estimées";;;;;;;""
2021;2508;"64";"64495";"Saint-Pée-sur-Nivelle";"2021-04-10 17:42:56";3000;3000;;;;;;;;;;;;;;;;""
2021;5420;"66";"66165";"Rodès";"2021-04-10 23:26:00";5000;;5000;;;;;;;;;"1";"Malveillance";;;;;""
2021;5314;"13";"13076";"Plan-d'Orgon";"2021-04-11 09:29:00";20;20;;;;;;;;;;"1";"Involontaire (particulier)";;;;;""
2021;1990;"38";"38322";"Presles";"2021-04-11 13:10:00";100;0;;100;;;100;0;0;0;"Estimées";;;;;;;""
2021;4064;"05";"05040";"Chorges";"2021-04-11 15:39:00";40;19;19;0;;;;;;2;;;"Accidentelle";;;;;""
2021;1849;"74";"74154";"Lugrin";"2021-04-11 17:28:00";300;0;;300;;;300;0;0;0;"Estimées";;;;;;;""
2021;422;"17";"17243";"Montlieu-la-Garde";"2021-04-12 12:46:00";800;800;;0;;;0;0;0;0;"Mesurées";;;;;;;""
2021;4661;"2A";"2A351";"Villanova";"2021-04-13 12:09:00";200;;200;;;;;;;;;;"Involontaire (travaux)";;;;;""
2021;4350;"07";"07024";"Banne";"2021-04-13 16:09:00";124000;124000;;;;;;;;;;"6";;;;;;""
2021;4844;"83";"83026";"Cabasse";"2021-04-13 16:15:00";1500;1500;;;;;;;;;;"5";"Malveillance";;;;;""
2021;4349;"07";"07288";"Saint-Priest";"2021-04-13 16:20:00";9000;;9000;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
2021;5421;"66";"66179";"Saint-Laurent-de-Cerdans";"2021-04-13 20:55:00";15000;10000;5000;;;;;;;;;"2";"Malveillance";;;;;""
2021;6120;"11";"11188";"La Palme";"2021-04-14 12:03:00";3700;1739;1776;0;;;;;;185;;;;;;;;""
2021;3057;"24";"24449";"Saint-Martial-d'Artenset";"2021-04-14 12:41:00";10000;10000;;0;;;0;;;;;;;;;;;""
2021;6121;"11";"11262";"Narbonne";"2021-04-14 13:04:00";2000;940;960;0;;;;;;100;;;;;;;;""
2021;1559;"72";"72230";"Parigné-le-Pôlin";"2021-04-14 14:03:00";3000;3000;;0;;;0;0;0;0;"Estimées";;"Involontaire (particulier)";;;;;""
2021;6123;"11";"11170";"Gruissan";"2021-04-14 14:10:00";100;47;48;0;;;;;;5;;;;;;;;""
2021;2752;"40";"40171";"Mano";"2021-04-14 14:47:00";1500;1500;;0;;;0;;;0;;;;;;;;""
2021;985;"87";"87158";"Saint-Laurent-sur-Gorre";"2021-04-14 15:45:00";300;0;;300;;;300;0;0;0;"Mesurées";;;;;;;""
2021;2731;"40";"40238";"Pujo-le-Plan";"2021-04-14 15:47:00";25000;25000;;0;;;0;;;0;;;;;;;;""
2021;227;"46";"46155";"Larnagol";"2021-04-14 15:50:00";3000;0;;3000;;;3000;0;0;0;"Estimées";;;;;;;""
2021;986;"87";"87013";"Bersac-sur-Rivalier";"2021-04-14 16:00:00";200;0;;200;;;200;0;0;0;"Mesurées";;;;;;;""
2021;2754;"40";"40279";"Saint-Paul-lès-Dax";"2021-04-14 16:48:00";2500;2500;;0;;;0;;;0;;;;;;;;""
2021;2691;"40";"40103";"Gaillères";"2021-04-14 17:06:00";64090;64090;;0;;;0;;;0;;;;;;;;""
2021;2509;"64";"64021";"Andoins";"2021-04-14 17:22:53";10;;;10;;;10;;;;;;"Involontaire (particulier)";;;;;""
2021;4364;"30";"30311";"Sauve";"2021-04-14 17:40:00";100;47;48;0;;;;;;5;;;;;;;;""
2021;3058;"24";"24316";"Parcoul-Chenaud";"2021-04-14 18:09:00";20000;20000;;0;;;0;;;;;;;;;;;""
2021;390;"77";"77370";"Poligny";"2021-04-14 18:52:00";300;300;;0;;;0;0;0;0;"Estimées";;;;;;;""
2021;4566;"34";"34166";"Montblanc";"2021-04-14 19:24:00";2356;;2356;;;;;;;;;"1";"Involontaire (travaux)";;;;;""
2021;423;"17";"17118";"Corignac";"2021-04-14 21:40:00";2500;2500;;0;;;0;0;0;0;"Mesurées";;;;;;;""
2021;1850;"74";"74185";"Monnetier-Mornex";"2021-04-14 23:16:00";200;0;;200;;;200;0;0;0;"Estimées";;;;;;;""
2021;4744;"07";"07168";"Orgnac-l'Aven";"2021-04-15 10:08:00";100;;100;;;;;;;;;"1";"Involontaire (particulier)";;;;;""
2021;1993;"38";"38417";"Sainte-Marie-d'Alloix";"2021-04-15 10:35:00";10;0;;10;;;10;0;0;0;"Estimées";;;;;;;""
2021;1560;"72";"72260";"Ruaudin";"2021-04-15 12:40:00";50;50;;0;;;0;0;0;0;"Estimées";;;;;;;""
2021;905;"19";"19223";"Saint-Martin-Sepert";"2021-04-15 12:50:00";300;300;;0;;;0;0;0;0;"Estimées";;;;;;;""
2021;4415;"84";"84118";"Saint-Saturnin-lès-Apt";"2021-04-15 14:40:00";10000;5000;5000;;;;;;;;;;"Involontaire (travaux)";;;;;""
2021;1710;"41";"41181";"Pouillé";"2021-04-15 14:53:00";45;0;;45;;;45;0;0;0;"Estimées";;;;;;;""
2021;232;"46";"46010";"Aujols";"2021-04-15 15:26:00";1000;0;;1000;;;1000;0;0;0;"Estimées";;;;;;;""
2021;6124;"11";"11262";"Narbonne";"2021-04-15 15:29:00";100;47;48;0;;;;;;5;;;;;;;;""
2021;228;"81";"81217";"Puycelsi";"2021-04-15 15:58:00";200;200;;0;;;0;0;0;0;"Estimées";;;;;;;""
2021;6192;"11";"11255";"Montredon-des-Corbières";"2021-04-15 17:05:00";1500;705;720;0;;;;;;75;;;;;;;;""
2021;3042;"24";"24053";"Boulazac Isle Manoire";"2021-04-15 17:44:00";100000;100000;;0;;;0;;;;;;;;;;;""
2021;4570;"34";"34113";"Gigean";"2021-04-15 17:46:00";8405;;8405;;;;;;;;;"1";;;;;;""
2021;549;"23";"23082";"Fleurat";"2021-04-15 18:11:00";80;80;;0;;;0;0;0;0;"Mesurées";;;;;;;""
2021;1561;"72";"72068";"La Chartre-sur-le-Loir";"2021-04-15 22:07:00";50;50;;0;;;0;0;0;0;"Estimées";;;;;;;""
2021;1392;"45";"45187";"Lorris";"2021-04-16 11:30:00";300;0;;300;;;300;0;0;0;"Estimées";;;;;;;""
2021;2692;"40";"40033";"Bélis";"2021-04-16 12:47:00";1;1;;0;;;0;;;0;;;"Involontaire (travaux)";;;;;""
2021;4664;"2A";"2A330";"Ucciani";"2021-04-16 15:50:00";800;;800;;;;;;;;;;;;;;;""
2021;6125;"11";"11397";"Trèbes";"2021-04-16 17:04:00";10;5;5;0;;;;;;0;;;;;;;;""
2021;424;"17";"17333";"Saint-Georges-de-Didonne";"2021-04-16 17:47:00";15;15;;0;;;0;0;0;0;"Mesurées";;;;;;;""
2021;1562;"72";"72094";"Coudrecieux";"2021-04-16 18:42:00";20;20;;0;;;0;0;0;0;"Estimées";;"Involontaire (particulier)";;;;;""
2021;4419;"30";"30324";"Souvignargues";"2021-04-16 18:51:00";200;94;96;0;;;;;;10;;;;;;;;""
2021;2716;"40";"40163";"Lüe";"2021-04-16 18:59:00";4500;4500;;0;;;0;;;0;;;;;;;;""
2021;5377;"13";"13108";"Tarascon";"2021-04-17 13:46:00";1000;1000;;;;;;;;;;"1";"Involontaire (particulier)";;;;;""
2021;394;"77";"77485";"Le Vaudoué";"2021-04-17 14:27:00";3000;3000;;0;;;0;0;0;0;"Estimées";;;;;;;""
2021;6129;"11";"11130";"Espezel";"2021-04-17 15:27:00";2500;1175;1200;0;;;;;;125;;;;;;;;""
2021;2717;"40";"40152";"Lesperon";"2021-04-17 15:29:00";1500;1500;;0;;;0;;;0;;;"Involontaire (particulier)";;;;;""
2021;586;"15";"15236";"Thiézac";"2021-04-17 16:18:00";500;500;;0;;;0;0;0;0;"Estimées";;;;;;;""
2021;4420;"30";"30229";"Saint-André-de-Majencoules";"2021-04-17 17:46:00";50;24;24;0;;;;;;2;;;;;;;;""
2021;6130;"11";"11386";"Talairan";"2021-04-17 18:15:00";10004;4702;4802;0;;;;;;500;;;;;;;;""
2021;3043;"24";"24256";"Marsac-sur-l'Isle";"2021-04-17 18:27:00";5000;5000;;0;;;0;;;;;;;;;;;""
2021;6132;"11";"11332";"Saint-André-de-Roquelongue";"2021-04-17 19:22:00";4000;1880;1920;0;;;;;;200;;;;;;;;""
2021;4421;"30";"30285";"Saint-Maurice-de-Cazevieille";"2021-04-17 19:41:00";4000;1880;1920;0;;;;;;200;;;;;;;;""
2021;4422;"30";"30204";"Potelières";"2021-04-17 20:23:00";200;94;96;0;;;;;;10;;;;;;;;""
2021;987;"87";"87187";"Saint-Yrieix-la-Perche";"2021-04-17 21:36:00";5000;0;;5000;;;5000;0;0;0;"Mesurées";;;;;;;""
2021;1563;"72";"72061";"La Chapelle-d'Aligné";"2021-04-18 03:21:00";6;0;;6;;;6;0;0;0;"Estimées";;;;;;;""
2021;6134;"11";"11433";"Villeneuve-Minervois";"2021-04-18 10:30:00";50;24;24;0;;;;;;2;;;;;;;;""
2021;1564;"72";"72231";"Parigné-l'Évêque";"2021-04-18 11:31:00";200;200;;0;;;0;0;0;0;"Estimées";;;;;;;""
2021;1713;"41";"41184";"Prunay-Cassereau";"2021-04-18 12:08:00";150;0;;150;;;150;0;0;0;"Estimées";;;;;;;""
2021;395;"77";"77156";"Darvault";"2021-04-18 12:21:00";10;10;;0;;;0;0;0;0;"Mesurées";;;;;;;""
2021;1907;"38";"38189";"Heyrieux";"2021-04-18 12:24:00";200;0;;200;;;200;0;0;0;"Estimées";;;;;;;""
2021;5422;"66";"66002";"Alénya";"2021-04-18 12:38:00";20000;;20000;;;;;;;;;"1";;;;;;""
2021;1714;"41";"41129";"Maslives";"2021-04-18 13:22:00";50;0;;50;;;50;0;0;0;"Estimées";;;;;;;""
2021;1565;"72";"72167";"Louailles";"2021-04-18 14:21:00";1000;1000;;0;;;0;0;0;0;"Estimées";;;;;;;""
2021;396;"77";"77485";"Le Vaudoué";"2021-04-18 14:21:00";10;10;;0;;;0;0;0;0;"Mesurées";;"Involontaire (travaux)";;;;;""
2021;458;"17";"17140";"Dolus-d'Oléron";"2021-04-18 15:10:00";800;800;;0;;;0;0;0;0;"Mesurées";;"Involontaire (particulier)";;;;;""
2021;1037;"16";"16192";"Terres-de-Haute-Charente";"2021-04-18 15:20:00";15000;15000;;0;;;0;0;0;0;"Estimées";;;;;;;""
2021;2243;"47";"47106";"Fumel";"2021-04-18 15:22:38";10000;10000;;0;;;0;;;0;;;;;;;;""
2021;364;"88";"88317";"Moussey";"2021-04-18 15:35:00";200;200;;0;;;0;0;0;0;"Estimées";;;;;;;""
2021;4447;"84";"84086";"Oppède";"2021-04-18 15:37:00";150;150;;;;;;;;;;;;;;;;""
2021;4448;"84";"84088";"Pernes-les-Fontaines";"2021-04-18 15:49:00";1;1;;;;;;;;;;;;;;;;""
2021;459;"17";"17140";"Dolus-d'Oléron";"2021-04-18 16:20:00";200;200;;0;;;0;0;0;0;"Mesurées";;;;;;;""
2021;3211;"56";"56075";"Guer";"2021-04-18 17:08:00";20000;0;;20000;;;20000;0;0;0;"Mesurées";;;;;;;""
2021;1566;"72";"72330";"Savigné-sous-le-Lude";"2021-04-18 17:41:00";20000;20000;;0;;;0;0;0;0;"Estimées";;;;;;;""
2021;5322;"13";"13051";"Lançon-Provence";"2021-04-18 18:08:00";300;300;;;;;;;;;;"1";;;;;;""
2021;4450;"84";"84129";"Sorgues";"2021-04-18 21:20:00";2400;2400;;;;;;;;;;"4";"Malveillance";;;;;""
2021;1715;"41";"41018";"Blois";"2021-04-19 09:05:00";21;0;;21;;;21;0;0;0;"Estimées";;"Accidentelle";;;;;""
2021;598;"15";"15088";"Lacapelle-Viescamp";"2021-04-19 10:33:00";300;300;;0;;;0;0;0;0;"Estimées";;;;;;;""
2021;365;"88";"88273";"Longchamp";"2021-04-19 11:23:00";15;15;;0;;;0;0;0;0;"Estimées";;;;;;;""
2021;5423;"66";"66008";"Argelès-sur-Mer";"2021-04-19 13:53:00";3000;;3000;;;;;;;;;"1";;;;;;""
2021;2748;"40";"40117";"Grenade-sur-l'Adour";"2021-04-19 14:03:00";300;300;;0;;;0;;;0;;;"Malveillance";;;;;""
2021;2245;"47";"47077";"Cuzorn";"2021-04-19 14:27:55";5;5;;0;;;0;;;0;;;"Involontaire (particulier)";;;;;""
2021;6137;"11";"11240";"Montazels";"2021-04-19 14:38:00";5000;2350;2400;0;;;;;;250;;;;;;;;""
2021;4747;"07";"07307";"Sanilhac";"2021-04-19 14:43:00";4000;1000;3000;;;;;;;;;"4";;;;;;""
2021;6140;"11";"11262";"Narbonne";"2021-04-19 14:58:00";100;47;48;0;;;;;;5;;;;;;;;""
2021;2910;"33";"33436";"Saint-Magne";"2021-04-19 15:46:00";50000;50000;;0;;;0;;;0;;;"Malveillance";;;;;""
2021;246;"37";"37253";"Sublaines";"2021-04-19 15:51:00";5000;0;;5000;;;5000;0;0;0;"Estimées";;;;;;;""
2021;273;"46";"46263";"Barguelonne-en-Quercy";"2021-04-19 16:09:00";5000;0;;5000;;;5000;0;0;0;"Estimées";;;;;;;""
2021;247;"49";"49041";"Brain-sur-Allonnes";"2021-04-19 16:41:00";40000;40000;;0;;;0;0;0;0;"Estimées";;;;;;;""
2021;6146;"11";"11170";"Gruissan";"2021-04-19 16:53:00";325;153;156;0;;;;;;16;;;;;;;;""
2021;6142;"11";"11170";"Gruissan";"2021-04-19 16:53:00";2358;1108;1132;0;;;;;;118;;;;;;;;""
2021;6144;"11";"11170";"Gruissan";"2021-04-19 16:53:00";5948;2796;2855;0;;;;;;297;;;;;;;;""
2021;6143;"11";"11170";"Gruissan";"2021-04-19 16:53:00";3730;1753;1790;0;;;;;;187;;;;;;;;""
2021;6145;"11";"11170";"Gruissan";"2021-04-19 16:53:00";2064;970;991;0;;;;;;103;;;;;;;;""
2021;3044;"24";"24053";"Boulazac Isle Manoire";"2021-04-19 17:21:00";1000;1000;;0;;;0;;;;;;"Involontaire (particulier)";;;;;""
2021;3045;"24";"24096";"Champagnac-de-Belair";"2021-04-19 17:40:00";3000;3000;;0;;;0;;;;;;;;;;;""
2021;2246;"47";"47013";"Argenton";"2021-04-19 17:50:58";1500;1500;;0;;;0;;;0;;;;;;;;""
2021;2837;"33";"33318";"Pessac";"2021-04-19 18:18:00";9000;9000;;0;;;0;;;0;;;"Malveillance";;;;;""
2021;5323;"13";"13103";"Salon-de-Provence";"2021-04-19 19:57:00";10;10;;;;;;;;;;"1";"Involontaire (particulier)";;;;;""
2021;1994;"38";"38431";"Saint-Nazaire-les-Eymes";"2021-04-19 20:52:00";100;0;;100;;;100;0;0;0;"Mesurées";;;;;;;""
2021;460;"17";"17118";"Corignac";"2021-04-19 20:57:00";13300;13300;;0;;;0;0;0;0;"Mesurées";;;;;;;""
2021;564;"49";"49041";"Brain-sur-Allonnes";"2021-04-20 14:36:00";5000;5000;;0;;;0;0;0;0;"Estimées";;;;;;;""
2021;2727;"40";"40215";"Ousse-Suzan";"2021-04-20 14:37:00";3000;3000;;0;;;0;;;0;;;"Involontaire (travaux)";;;;;""
2021;552;"23";"23257";"Vallière";"2021-04-20 14:53:00";30;0;;30;;;30;0;0;0;"Mesurées";;;;;;;""
2021;254;"43";"43192";"Saint-Haon";"2021-04-20 15:08:00";64000;28000;;36000;;;36000;0;0;0;"Mesurées";;;;;;;""
2021;6191;"11";"11152";"Fontjoncouse";"2021-04-20 15:38:00";10;5;5;0;;;;;;0;;;;;;;;""
2021;388;"77";"77333";"Nemours";"2021-04-20 15:56:00";20;0;;20;;;20;0;0;0;"Estimées";;;;;;;""
2021;2838;"33";"33203";"Hourtin";"2021-04-20 15:59:00";2000;2000;;0;;;0;;;0;;;"Malveillance";;;;;""
2021;249;"37";"37123";"Langeais";"2021-04-20 16:11:00";600;0;;600;;;600;0;0;0;"Estimées";;"Accidentelle";;;;;""
2021;1908;"38";"38523";"Varacieux";"2021-04-20 16:14:00";800;0;;800;;;800;0;0;0;"Estimées";;"Involontaire (travaux)";;;;;""
2021;5324;"13";"13074";"Peyrolles-en-Provence";"2021-04-20 16:24:00";10;10;;;;;;;;;;"1";"Accidentelle";;;;;""
2021;4541;"30";"30036";"Bernis";"2021-04-20 18:40:00";700;329;336;0;;;;;;35;;;;;;;;""
2021;1567;"72";"72319";"Sainte-Sabine-sur-Longève";"2021-04-20 19:34:00";100;0;;100;;;100;0;0;0;"Estimées";;;;;;;""
2021;445;"88";"88490";"Valleroy-le-Sec";"2021-04-20 21:44:00";10;10;;0;;;0;0;0;0;"Estimées";;;;;;;""
2021;461;"17";"17286";"Les Portes-en-Ré";"2021-04-21 08:12:00";3000;3000;;0;;;0;0;0;0;"Mesurées";;;;;;;""
2021;462;"17";"17077";"Cercoux";"2021-04-21 12:44:00";15000;15000;;0;;;0;0;0;0;"Mesurées";;;;;;;""
2021;3218;"56";"56105";"Lanvénégen";"2021-04-21 14:10:00";20000;0;;20000;;;20000;0;0;0;"Estimées";;;;;;;""
2021;389;"77";"77333";"Nemours";"2021-04-21 14:32:00";1000;1000;;0;;;0;0;0;0;"Estimées";;"Malveillance";;;;;""
2021;1569;"72";"72363";"Tuffé Val de la Chéronne";"2021-04-21 16:27:00";300;300;;0;;;0;0;0;0;"Estimées";;"Involontaire (particulier)";;;;;""
2021;258;"49";"49045";"La Breille-les-Pins";"2021-04-21 17:29:00";214100;214100;;0;;;0;0;0;0;"Mesurées";;;;;;;""
2021;1716;"41";"41295";"Vineuil";"2021-04-21 18:57:00";75;0;;75;;;75;0;0;0;"Estimées";;"Accidentelle";;;;;""
2021;1219;"89";"89368";"Saint-Sauveur-en-Puisaye";"2021-04-21 19:26:00";50000;0;;50000;;;50000;0;0;0;"Estimées";;"Involontaire (travaux)";;;;;""
2021;988;"87";"87176";"Saint-Priest-Ligoure";"2021-04-22 01:22:00";300;0;;300;;;300;0;0;0;"Mesurées";;;;;;;""
2021;6147;"11";"11011";"Aragon";"2021-04-22 05:54:00";2000;940;960;0;;;;;;100;;;;;;;;""
2021;2833;"33";"33100";"Cars";"2021-04-22 12:29:00";500;500;;0;;;0;;;0;;;"Accidentelle";;;;;""
2021;446;"88";"88305";"Moncel-sur-Vair";"2021-04-22 12:37:00";20;20;;0;;;0;0;0;0;"Estimées";;;;;;;""
2021;2739;"40";"40162";"Lucbardez-et-Bargues";"2021-04-22 14:43:00";12000;12000;;0;;;0;;;0;;;;;;;;""
2021;1718;"41";"41140";"Millançay";"2021-04-22 14:50:00";10000;0;;10000;;;10000;0;0;0;"Estimées";;;;;;;""
2021;5325;"13";"13051";"Lançon-Provence";"2021-04-22 14:58:00";8000;8000;;;;;;;;;;"1";"Involontaire (particulier)";;;;;""
2021;2916;"33";"33053";"Birac";"2021-04-22 15:37:00";5000;5000;;0;;;0;;;0;;;"Accidentelle";;;;;""
2021;275;"46";"46148";"Lalbenque";"2021-04-22 16:13:00";1500;0;;1500;;;1500;0;0;0;"Estimées";;"Involontaire (travaux)";;;;;""
2021;3229;"56";"56260";"Vannes";"2021-04-22 16:14:00";60000;0;;60000;;;60000;0;0;0;"Estimées";;;;;;;""
2021;463;"17";"17331";"Saint-Genis-de-Saintonge";"2021-04-22 16:20:00";4000;4000;;0;;;0;0;0;0;"Mesurées";;;;;;;""
2021;4684;"04";"04157";"Puimoisson";"2021-04-22 16:37:00";500;235;240;0;;;;;;25;;;;;;;;""
2021;2915;"33";"33229";"Lanton";"2021-04-22 17:37:00";1000;1000;;0;;;0;;;0;;;"Malveillance";;;;;""
2021;9318;"84";"84129";"Sorgues";"2021-04-22 18:02:00";3400;3400;;;;;;;;;;"4";"Involontaire (travaux)";;;;;""
2021;1040;"16";"16183";"Lésignac-Durand";"2021-04-22 18:09:00";20000;20000;;0;;;0;0;0;0;"Estimées";;;;;;;""
2021;5379;"13";"13059";"Meyrargues";"2021-04-22 18:30:00";60;60;;;;;;;;;;"1";"Involontaire (particulier)";;;;;""
2021;6148;"11";"11011";"Aragon";"2021-04-22 18:44:00";1400;658;672;0;;;;;;70;;;;;;;;""
2021;377;"39";"39038";"Barésia-sur-l'Ain";"2021-04-22 18:50:00";5000;0;;5000;;;5000;0;0;0;"Estimées";;;;;;;""
2021;255;"49";"49370";"Verrie";"2021-04-22 18:57:00";10000;10000;;0;;;0;0;0;0;"Estimées";;;;;;;""
2021;732;"82";"82123";"Montbartier";"2021-04-22 21:22:00";10000;0;;10000;;;10000;0;0;0;"Estimées";;;;;;;""
2021;1570;"72";"72344";"Spay";"2021-04-22 22:22:00";2000;2000;;0;;;0;0;0;0;"Estimées";;"Accidentelle";;;;;""
2021;447;"88";"88170";"Ferdrupt";"2021-04-22 23:14:00";2;2;;0;;;0;0;0;0;"Estimées";;;;;;;""
2021;989;"87";"87015";"Beynac";"2021-04-22 23:46:00";2000;0;;2000;;;2000;0;0;0;"Mesurées";;;;;;;""
2021;3465;"86";"86272";"Thuré";"2021-04-23 09:16:54";80000;80000;;0;;;0;;;0;;;;;;;;""
2021;615;"29";"29162";"Pleyben";"2021-04-23 11:25:00";350;0;;350;;;350;0;0;0;"Estimées";;"Involontaire (particulier)";;;;;""
2021;4964;"26";"26377";"Vinsobres";"2021-04-23 13:30:00";5000;2350;2400;0;;;;;;250;;;;;;;;""
2021;4629;"30";"30045";"Bordezac";"2021-04-23 13:39:00";1000;470;480;0;;;;;;50;;;;;;;;""
2021;2251;"47";"47117";"Hautefage-la-Tour";"2021-04-23 14:00:26";1000;1000;;0;;;0;;;0;;;;;;;;""
2021;1041;"16";"16090";"Châteauneuf-sur-Charente";"2021-04-23 14:18:00";10000;10000;;0;;;0;0;0;0;"Estimées";;;;;;;""
2021;259;"81";"81237";"Saint-Amancet";"2021-04-23 14:24:00";30;0;;30;;;30;0;0;0;"Estimées";;;;;;;""
2021;2253;"47";"47049";"Casseneuil";"2021-04-23 14:26:02";8;2;;0;;;0;;;6;;;;;;;;""
2021;370;"21";"21548";"Saint-Germain-de-Modéon";"2021-04-23 14:30:00";10800;10800;;0;;;0;0;0;0;"Mesurées";;;;;;;""
2021;4627;"30";"30248";"Saint-Dézéry";"2021-04-23 14:35:00";20000;9400;9600;0;;;;;;1000;;;;;;;;""
2021;733;"82";"82155";"Saint-Antonin-Noble-Val";"2021-04-23 14:37:00";160000;160000;;0;;;0;0;0;0;"Estimées";;;;;;;""
2021;5328;"13";"13096";"Saintes-Maries-de-la-Mer";"2021-04-23 15:45:00";4000;4000;;;;;;;;;;"1";"Involontaire (particulier)";;;;;""
2021;5424;"66";"66049";"Céret";"2021-04-23 15:48:00";10000;5000;5000;;;;;;;;;"2";;;;;;""
2021;5329;"13";"13050";"Lambesc";"2021-04-23 15:56:00";100;100;;;;;;;;;;"1";"Involontaire (particulier)";;;;;""
2021;4626;"30";"30236";"Saint-Bonnet-de-Salendrinque";"2021-04-23 16:10:00";500;235;240;0;;;;;;25;;;;;;;;""
2021;402;"77";"77186";"Fontainebleau";"2021-04-23 16:10:00";8500;8500;;0;;;0;0;0;0;"Estimées";;;;;;;""
2021;1996;"38";"38332";"Renage";"2021-04-23 16:20:00";600;0;;600;;;600;0;0;0;"Estimées";;;;;;;""
2021;397;"77";"77224";"Hautefeuille";"2021-04-23 17:55:00";2000;2000;;0;;;0;0;0;0;"Estimées";;"Involontaire (particulier)";;;;;""
2021;1220;"89";"89369";"Saint-Sérotin";"2021-04-23 18:44:00";2500;2500;;0;;;0;0;0;0;"Estimées";;;;;;;""
2021;4624;"30";"30319";"Serviers-et-Labaume";"2021-04-23 19:01:00";300;141;144;0;;;;;;15;;;;;;;;""
2021;403;"77";"77339";"Noisy-sur-École";"2021-04-23 19:51:00";6000;6000;;0;;;0;0;0;0;"Mesurées";;;;;;;""
2021;283;"46";"46211";"Nuzéjouls";"2021-04-23 23:52:00";25000;0;;25000;;;25000;0;0;0;"Estimées";;;;;;;""
2021;2918;"33";"33177";"Gaillan-en-Médoc";"2021-04-24 08:59:00";20000;20000;;0;;;0;;;0;;;"Accidentelle";;;;;""
2021;3046;"24";"24155";"Douville";"2021-04-24 12:11:00";5000;5000;;0;;;0;;;;;;"Involontaire (particulier)";;;;;""
2021;2103;"12";"12199";"Rignac";"2021-04-24 13:00:00";10000;0;;10000;;;10000;0;0;0;"Estimées";;;;;;;"Données partielles ou non valides"
2021;1720;"41";"41242";"Selles-sur-Cher";"2021-04-24 13:39:00";500;0;;500;;;500;0;0;0;"Estimées";;;;;;;""
2021;4722;"48";"48049";;"2021-04-24 13:41:00";1000;;1000;;;;;;;;;"1";"Involontaire (particulier)";;;;;""
2021;451;"88";"88165";"Étival-Clairefontaine";"2021-04-24 14:47:00";100;0;;100;;;100;0;0;0;"Estimées";;;;;;;""
2021;3047;"24";"24436";"Saint-Laurent-des-Hommes";"2021-04-24 14:55:00";5000;5000;;0;;;0;;;;;;"Involontaire (travaux)";;;;;""
2021;617;"29";"29236";"Riec-sur-Bélon";"2021-04-24 15:03:00";1000;0;;1000;;;1000;0;0;0;"Estimées";;;;;;;""
