"Nombre d'incendies suivant les critères de sélection : 2682"
"Critères de sélection =>";"Date de première alerte, de : 2023-01-01 00:00:00";"Date de première alerte, jusqu'à : 2023-12-31 23:59:00";"France entière";"Type de feu : F"
Année;Numéro;Département;"Code INSEE";"Nom de la commune";"Date de première alerte";"Surface parcourue (m2)";"Surface forêt (m2)";"Surface maquis garrigues (m2)";"Autres surfaces naturelles hors forêt (m2)";"Surfaces agricoles (m2)";"Autres surfaces (m2)";"Surface autres terres boisées (m2)";"Surfaces non boisées naturelles (m2)";"Surfaces non boisées artificialisées (m2)";"Surfaces non boisées (m2)";"Précision des surfaces";"Type de peuplement";Nature;"Décès ou bâtiments touchés";"Nombre de décès";"Nombre de bâtiments totalement détruits";"Nombre de bâtiments partiellement détruits";"Précision de la donnée"
2023;21962;"24";"24396";"Saint-Cyprien";"2023-02-08 17:10:00";10000;10000;;0;0;0;;;;;"Estimées";;"Malveillance";"Non";;;;""
2023;114;"06";"06162";"La Brigue";"2023-02-08 17:45:00";84000;10000;74000;0;0;0;;;;;"Mesurées";;;"Non";;;;""
2023;112;"06";"06038";"Châteauneuf-Grasse";"2023-02-09 04:50:00";2900;2900;;;;;;;;;"Mesurées";"3";"Malveillance";"Non";;;;""
2023;107;"48";"48061";"Florac Trois Rivières";"2023-02-09 14:00:00";15900;9000;0;6900;0;0;;;;;"Estimées";"3";"Involontaire (travaux)";"Non";;;;""
2023;18656;"47";"47234";"Saint-Caprais-de-Lerm";"2023-02-09 14:23:11";20;20;;0;0;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";0;0;0;""
2023;113;"06";"06051";"La Croix-sur-Roudoule";"2023-02-09 15:46:00";1000;0;1000;0;0;0;;;;;"Estimées";"1";"Involontaire (particulier)";"Non";;;;""
2023;10753;"77";"77186";"Fontainebleau";"2023-02-09 17:12:00";1800;1800;;0;0;0;;;;;"Estimées";;;"Non";;;;"Données partielles ou non valides"
2023;18657;"47";"47036";"Bourlens";"2023-02-09 18:51:00";200;200;;0;0;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";0;0;0;""
2023;1287;"13";"13086";"Roquevaire";"2023-02-10 10:18:00";200;200;;;;;;;;;"Mesurées";"1";"Involontaire (particulier)";"Non";;;;""
2023;578;"07";"07284";"Saint-Pierre-Saint-Jean";"2023-02-10 13:03:00";3000;3000;0;0;0;0;;;;;"Estimées";"5";"Involontaire (particulier)";"Non";;;;""
2023;19805;"33";"33417";"Sainte-Hélène";"2023-02-10 13:42:00";20;20;;0;0;0;;;;;"Estimées";;"Malveillance";"Non";0;0;0;""
2023;21404;"83";"83076";"Mazaugues";"2023-02-10 15:10:00";7;0;5;0;0;2;;;;;"Estimées";;"Involontaire (particulier)";"Non";0;0;0;"Données partielles ou non valides"
2023;18659;"47";"47185";"Montayral";"2023-02-10 16:01:08";300;300;;0;0;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";0;0;0;""
2023;6214;"30";"30215";"Rivières";"2023-02-10 16:28:00";1000;1000;0;0;0;0;;;;;"Estimées";;;"Non";;;;""
2023;17216;"40";"40075";"Castets";"2023-02-10 17:04:00";50;50;;0;0;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";0;0;0;""
2023;580;"07";"07147";"Malarce-sur-la-Thines";"2023-02-10 18:27:00";551000;93300;436500;8700;0;12500;;;;;"Mesurées";"1";"Involontaire (travaux)";"Non";;;;""
2023;3698;"11";"11361";"Saint-Papoul";"2023-02-10 18:40:00";100;100;0;0;0;0;;;;;"Mesurées";;"Accidentelle";"Non";;;;""
2023;20112;"30";"30075";"Caveirac";"2023-02-11 00:21:00";39;39;0;0;0;0;;;;;"Mesurées";"2";"Accidentelle";;;;;""
2023;1289;"13";"13029";"Cornillon-Confoux";"2023-02-11 10:32:00";200;200;;;;;;;;;"Estimées";"1";"Involontaire (particulier)";"Non";;;;""
2023;641;"2A";"2A186";"Olivese";"2023-02-11 12:20:00";10;0;10;0;0;0;;;;;"Estimées";;;"Non";;;;""
2023;20124;"19";"19038";"Chameyrat";"2023-02-11 13:12:35";1000;1000;;0;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2023;20125;"19";"19041";"Chanac-les-Mines";"2023-02-11 13:45:05";1600;1600;;0;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2023;21968;"24";"24246";"Lunas";"2023-02-11 14:01:00";5000;5000;;0;0;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";;;;""
2023;20126;"19";"19038";"Chameyrat";"2023-02-11 14:19:00";1000;1000;;0;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2023;21405;"83";"83096";"Pourcieux";"2023-02-11 15:00:00";5;5;0;0;0;0;;;;;"Estimées";;;"Non";0;0;0;"Données partielles ou non valides"
2023;3699;"11";"11184";"Lafage";"2023-02-11 15:20:00";8000;1500;6500;0;0;0;;;;;"Mesurées";;"Involontaire (travaux)";"Non";;;;""
2023;18660;"47";"47072";"Courbiac";"2023-02-11 17:27:51";500;500;;0;0;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";0;0;0;""
2023;929;"15";"15267";"Ytrac";"2023-02-11 18:33:00";20000;20000;;0;0;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";;;;""
2023;1288;"13";"13063";"Miramas";"2023-02-11 19:02:00";50;50;;;;;;;;;"Estimées";"1";;"Non";;;;""
2023;115;"06";"06077";"Lucéram";"2023-02-11 23:14:00";2000;0;2000;0;0;0;;;;;"Estimées";;"Accidentelle";"Non";;;;""
2023;1290;"13";"13047";"Istres";"2023-02-12 09:54:00";20;20;;;;;;;;;"Estimées";"1";"Involontaire (particulier)";"Non";;;;""
2023;13069;"74";"74033";"Bernex";"2023-02-12 11:21:00";500;500;;0;0;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";;;;""
2023;672;"2B";"2B292";"Sant'Andréa-di-Bozio";"2023-02-12 12:38:00";10000;0;10000;0;0;0;;;;;"Estimées";"1";"Malveillance";"Non";;;;""
2023;646;"2A";"2A092";"Conca";"2023-02-12 13:19:00";2000;0;2000;0;0;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";;;;""
2023;217;"05";"05145";"Saint-Jean-Saint-Nicolas";"2023-02-12 13:24:00";1300;1254;0;0;0;46;;;;;"Estimées";"4";"Malveillance";"Non";;;;""
2023;17217;"40";"40210";"Onesse-Laharie";"2023-02-12 14:44:00";2312;2312;;0;0;0;;;;;"Mesurées";;"Involontaire (travaux)";"Non";0;0;0;""
2023;18662;"47";"47215";"Pujols";"2023-02-12 15:15:45";200;200;;0;0;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";0;0;0;""
2023;21406;"83";"83091";"Pierrefeu-du-Var";"2023-02-12 15:22:00";100;0;100;0;0;0;;;;;"Estimées";;;"Non";0;0;0;"Données partielles ou non valides"
2023;21973;"24";"24395";"Saint-Cybranet";"2023-02-12 16:32:00";30000;30000;;0;0;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";;;;""
2023;16981;"16";"16384";"Touvérac";"2023-02-12 16:52:39";20;20;;0;0;0;;;;;"Estimées";;"Accidentelle";"Non";0;0;0;""
2023;135;"06";"06100";"Revest-les-Roches";"2023-02-12 17:16:00";50;0;50;0;0;0;;;;;"Estimées";;;"Non";;;;""
2023;21407;"83";"83149";"Villecroze";"2023-02-12 17:20:00";1500;0;1500;0;0;0;;;;;"Estimées";;"Malveillance";"Non";0;0;0;"Données partielles ou non valides"
2023;22403;"64";"64478";"Saint-Faust";"2023-02-12 17:46:41";3000;3000;;0;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2023;136;"06";"06085";"Mougins";"2023-02-12 18:03:00";500;0;500;0;0;0;;;;;"Estimées";;;"Non";;;;""
2023;20128;"19";"19038";"Chameyrat";"2023-02-12 18:08:54";500;500;;0;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2023;19808;"33";"33348";"Queyrac";"2023-02-13 11:58:00";20;20;;0;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2023;454;"56";"56260";"Vannes";"2023-02-13 13:13:00";15000;15000;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2023;812;"34";"34144";"Lunas";"2023-02-13 13:16:00";20216;0;20216;;;;;;;;"Mesurées";"1";"Involontaire (travaux)";"Non";;;;""
2023;19807;"33";"33251";"Louchats";"2023-02-13 13:32:37";10000;10000;;0;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2023;581;"07";"07081";"Dompnac";"2023-02-13 13:54:00";15000;15000;0;0;0;0;;;;;"Estimées";"3";"Involontaire (travaux)";"Non";;;;""
2023;20294;"23";"23049";"Champsanglard";"2023-02-13 15:07:00";10000;10000;;0;0;0;;;;;"Estimées";;"Accidentelle";"Non";0;0;0;""
2023;6222;"30";"30051";"Branoux-les-Taillades";"2023-02-13 15:09:00";1000;1000;0;0;0;0;;;;;"Estimées";;;"Non";;;;""
2023;6224;"30";"30325";"Sumène";"2023-02-14 09:25:00";81134;81134;0;0;0;0;;;;;"Mesurées";"2";"Involontaire (travaux)";"Non";;;;""
2023;16924;"09";"09008";"Alos";"2023-02-14 11:07:00";180000;50000;;130000;0;0;;;;;"Mesurées";;;"Oui";;1;;"Données partielles ou non valides"
2023;18666;"47";"47003";"Agnac";"2023-02-14 13:15:58";10;10;;0;0;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";0;0;0;""
2023;18667;"47";"47163";"Mauvezin-sur-Gupie";"2023-02-14 14:15:22";30000;30000;;0;0;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";0;0;0;""
2023;20133;"19";"19048";"Le Chastang";"2023-02-14 14:26:32";300;300;;0;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2023;220;"05";"05010";"Aspres-sur-Buëch";"2023-02-14 14:47:00";2000;2000;;;;;;;;;"Estimées";"5";"Involontaire (particulier)";"Non";;;;""
2023;19810;"33";"33008";"Porte-de-Benauge";"2023-02-14 15:16:15";5000;5000;;0;0;0;;;;;"Estimées";;"Accidentelle";"Non";0;0;0;""
2023;20135;"19";"19058";"Combressol";"2023-02-14 15:57:49";500;500;;0;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2023;19809;"33";"33005";"Andernos-les-Bains";"2023-02-14 16:11:34";2000;2000;;0;0;0;;;;;"Estimées";;"Malveillance";"Non";0;0;0;""
2023;20136;"19";"19101";"Laguenne-sur-Avalouze";"2023-02-14 19:00:27";500;500;;0;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2023;6225;"30";"30240";"Saint-Césaire-de-Gauzignan";"2023-02-14 19:23:00";1000;1000;0;0;0;0;;;;;"Estimées";;;"Non";;;;""
2023;21981;"24";"24277";"Monfaucon";"2023-02-15 11:47:00";10000;10000;;0;0;0;;;;;"Estimées";;"Accidentelle";"Non";;;;""
2023;3700;"11";"11249";"Montjardin";"2023-02-15 12:40:00";5000;5000;0;0;0;0;;;;;"Mesurées";;"Involontaire (travaux)";"Non";;;;""
2023;1715;"04";"04135";"Moustiers-Sainte-Marie";"2023-02-15 13:22:00";16200;6800;0;9400;0;0;;;;;"Mesurées";;"Involontaire (particulier)";"Non";;;;""
2023;21409;"83";"83140";"Tourves";"2023-02-15 13:34:00";8000;0;8000;0;0;0;;;;;"Estimées";;;"Non";0;0;0;"Données partielles ou non valides"
2023;986;"29";"29181";"Plouédern";"2023-02-15 15:02:00";2000;2000;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2023;3701;"11";"11188";"La Palme";"2023-02-15 15:27:00";800;0;800;0;0;0;;;;;"Mesurées";;"Involontaire (particulier)";"Non";;;;""
2023;16984;"16";"16084";"Charras";"2023-02-15 16:14:20";1000;1000;;0;0;0;;;;;"Mesurées";;;"Non";0;0;0;""
2023;587;"07";"07329";"Valgorge";"2023-02-15 17:18:00";1000;1000;0;0;0;0;;;;;"Estimées";"3";"Involontaire (particulier)";"Non";;;;""
2023;1291;"13";"13007";"Auriol";"2023-02-16 12:52:00";200;200;;;;;;;;;"Estimées";"1";"Involontaire (particulier)";"Non";;;;""
2023;18671;"47";"47077";"Cuzorn";"2023-02-16 15:15:19";10000;10000;;0;0;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";0;0;0;""
2023;6229;"30";"30170";"Molières-Cavaillac";"2023-02-16 15:21:00";367;367;0;0;0;0;;;;;"Mesurées";"2";"Involontaire (particulier)";"Non";;;;""
2023;19811;"33";"33461";"Saint-Philippe-d'Aiguille";"2023-02-16 17:16:44";300;300;;0;0;0;;;;;"Estimées";;"Malveillance";"Non";0;0;0;""
2023;5624;"11";"11107";"Courtauly";"2023-02-16 17:47:00";83928;83928;0;0;0;0;;;;;"Mesurées";;;"Non";;;;""
2023;6233;"30";"30203";"Portes";"2023-02-17 10:51:00";1061;1061;0;0;0;0;;;;;"Mesurées";"2";;"Non";;;;""
2023;590;"07";"07194";"Rochessauve";"2023-02-17 11:38:00";20000;0;20000;0;0;0;;;;;"Estimées";"1";;"Non";;;;""
2023;592;"07";"07060";"Châteauneuf-de-Vernoux";"2023-02-17 12:46:00";3500;3500;0;0;0;0;;;;;"Estimées";"5";;"Non";;;;""
2023;21989;"24";"24488";"Saint-Pompont";"2023-02-17 13:01:00";40000;40000;;0;0;0;;;;;"Estimées";;"Malveillance";"Non";;;;""
2023;15390;"38";"38334";"Revel";"2023-02-17 14:38:00";2000;2000;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2023;14935;"31";"31430";"Ponlat-Taillebourg";"2023-02-17 16:00:00";10000;10000;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2023;3702;"11";"11351";"Saint-Laurent-de-la-Cabrerisse";"2023-02-17 16:25:00";12000;0;12000;0;0;0;;;;;"Mesurées";;"Involontaire (travaux)";"Non";;;;""
2023;13985;"66";"66060";"Corsavy";"2023-02-17 16:48:00";20;20;0;0;0;0;;;;;"Estimées";;"Accidentelle";"Non";;;;""
2023;608;"48";"48004";"Altier";"2023-02-17 18:15:00";130000;0;130000;0;0;0;;;;;"Estimées";"1";"Involontaire (travaux)";"Non";;;;"Données partielles ou non valides"
2023;642;"2A";"2A330";"Ucciani";"2023-02-17 18:46:00";100;0;100;0;0;0;;;;;"Estimées";;;"Non";;;;""
2023;2784;"32";"32154";"Homps";"2023-02-17 18:47:00";20000;20000;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2023;22423;"64";"64475";"Sainte-Engrâce";"2023-02-17 18:52:42";100;100;;0;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2023;1309;"13";"13047";"Istres";"2023-02-17 19:52:00";200;200;;;;;;;;;"Estimées";"1";"Malveillance";"Non";;;;""
2023;3721;"11";"11203";"Lézignan-Corbières";"2023-02-17 23:13:00";3000;0;3000;0;0;0;;;;;"Mesurées";;"Involontaire (travaux)";"Non";;;;""
2023;3722;"11";"11285";"Peyriac-de-Mer";"2023-02-18 10:31:00";50;0;50;0;0;0;;;;;"Mesurées";;"Accidentelle";"Non";;;;""
2023;15391;"38";"38131";"Les Côtes-d'Arey";"2023-02-18 12:16:00";75;75;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2023;21411;"83";"83092";"Pignans";"2023-02-18 13:03:00";10;0;10;0;0;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";0;0;0;"Données partielles ou non valides"
2023;2716;"26";"26185";"Mirmande";"2023-02-18 14:02:00";300;300;0;0;0;0;;;;;"Estimées";"2";;"Non";;;;""
2023;768;"34";"34019";"Avène";"2023-02-18 15:08:00";81599;0;81599;0;0;0;;;;;"Mesurées";"1";"Involontaire (travaux)";"Non";;;;""
2023;606;"82";"82096";"La Ville-Dieu-du-Temple";"2023-02-18 15:13:00";30000;30000;;0;0;0;;;;;"Estimées";;;;;;;"Données partielles ou non valides"
2023;767;"34";"34092";"Cruzy";"2023-02-18 15:33:00";26815;0;26815;;;;;;;;"Mesurées";"1";"Involontaire (travaux)";"Non";;;;""
2023;1292;"13";"13056";"Martigues";"2023-02-18 16:44:00";100;100;0;0;0;0;;;;;"Estimées";"1";;"Non";;;;""
2023;21412;"83";"83057";"Flassans-sur-Issole";"2023-02-18 18:37:00";5;0;5;0;0;0;;;;;"Estimées";;;"Non";0;0;0;"Données partielles ou non valides"
2023;18673;"47";"47213";"Prayssas";"2023-02-18 22:20:23";100;100;;0;0;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";0;0;0;""
2023;691;"2B";"2B120";"Furiani";"2023-02-19 11:38:00";50;0;50;0;0;0;;;;;"Estimées";"1";"Malveillance";"Non";;;;""
2023;3724;"11";"11040";"Bizanet";"2023-02-19 12:24:00";2;0;2;0;0;0;;;;;"Mesurées";;"Involontaire (travaux)";"Non";;;;""
2023;3723;"11";"11207";"Loupia";"2023-02-19 13:56:00";1000;0;1000;0;0;0;;;;;"Mesurées";;"Accidentelle";"Non";;;;""
2023;693;"2B";"2B112";"Feliceto";"2023-02-19 14:02:00";12000;0;12000;0;0;0;;;;;"Estimées";"1";"Malveillance";"Non";;;;""
2023;527;"12";"12039";"Brusque";"2023-02-19 14:12:00";40000;40000;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2023;609;"48";"48096";"Meyrueis";"2023-02-19 14:22:00";150000;10000;140000;0;0;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";;;;""
2023;533;"06";"06120";"Saint-Étienne-de-Tinée";"2023-02-19 14:58:00";4000;0;4000;0;0;0;;;;;"Estimées";;"Malveillance";"Non";;;;""
2023;8891;"88";"88089";"La Chapelle-devant-Bruyères";"2023-02-19 15:39:00";9;9;;0;0;0;;;;;"Estimées";;;;;;;""
2023;21413;"83";"83023";"Brignoles";"2023-02-19 15:42:00";500;0;500;0;0;0;;;;;"Estimées";;"Malveillance";"Non";0;0;0;"Données partielles ou non valides"
2023;253;"13";"13055";"Marseille";"2023-02-19 15:42:00";15;15;;;;;;;;;"Estimées";"4";"Involontaire (particulier)";"Non";;;;""
2023;258;"2B";"2B170";"Morsiglia";"2023-02-19 16:30:00";3000;3000;0;0;0;0;;;;;"Estimées";;;"Non";;;;""
2023;696;"2B";"2B361";"Zilia";"2023-02-19 16:41:00";3000;0;3000;0;0;0;;;;;"Estimées";"1";;"Non";;;;""
2023;21414;"83";"83138";"Tourrettes";"2023-02-19 17:17:00";20;0;20;0;0;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";0;0;0;"Données partielles ou non valides"
2023;17688;"12";"12248";"Saint-Sernin-sur-Rance";"2023-02-19 18:50:00";5000;5000;;0;0;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";;;;""
2023;6247;"30";"30009";"Alzon";"2023-02-19 20:59:00";1000;1000;0;0;0;0;;;;;"Mesurées";;;"Non";;;;""
2023;8544;"30";"30120";"Gagnières";"2023-02-20 00:36:00";275;275;0;0;0;0;;;;;"Mesurées";"2";;"Non";;;;""
2023;542;"06";"06103";"Roquebillière";"2023-02-20 09:13:00";50000;1000;49000;0;0;0;;;;;"Estimées";"1";"Malveillance";"Non";;;;""
2023;701;"2B";"2B123";"Ghisonaccia";"2023-02-20 11:46:00";100;0;100;0;0;0;;;;;"Estimées";"1";;"Non";;;;""
2023;21415;"83";"83023";"Brignoles";"2023-02-20 13:28:00";1000;1000;0;0;0;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";0;0;0;"Données partielles ou non valides"
2023;7438;"11";"11223";"Mas-des-Cours";"2023-02-20 14:18:00";500;0;500;0;0;0;;;;;"Mesurées";;;"Non";;;;""
2023;610;"48";"48096";"Meyrueis";"2023-02-20 14:20:00";631000;0;631000;0;0;0;;;;;"Estimées";"1";"Involontaire (travaux)";"Non";;;;""
2023;2789;"32";"32159";"L'Isle-de-Noé";"2023-02-20 14:55:00";30000;30000;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2023;13996;"66";"66123";"Nyer";"2023-02-20 15:14:00";10000;10000;0;0;0;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";;;;""
2023;15829;"17";"17173";"La Genétouze";"2023-02-20 16:47:00";16000;16000;;0;0;0;;;;;"Mesurées";;"Accidentelle";"Non";0;0;0;""
2023;745;"34";"34040";"Brenas";"2023-02-20 17:04:00";4368;0;4368;0;0;0;;;;;"Mesurées";"1";"Involontaire (travaux)";"Non";;;;""
2023;3726;"11";"11053";"Brugairolles";"2023-02-20 17:09:00";200;0;200;0;0;0;;;;;"Mesurées";;"Involontaire (travaux)";"Non";;;;""
2023;647;"2A";"2A331";"Urbalacone";"2023-02-20 19:06:00";2;0;2;0;0;0;;;;;"Estimées";;;"Non";;;;""
2023;643;"2A";"2A247";"Porto-Vecchio";"2023-02-20 20:03:00";10;10;0;0;0;0;;;;;"Estimées";;;"Non";;;;""
2023;21416;"83";"83136";"Le Thoronet";"2023-02-21 12:02:00";2500;0;2500;0;0;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";0;0;0;"Données partielles ou non valides"
2023;20298;"23";"23214";"Saint-Martial-le-Mont";"2023-02-21 13:52:00";2000;2000;;0;0;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";0;0;0;""
2023;596;"07";"07161";"Montpezat-sous-Bauzon";"2023-02-21 14:19:00";20000;6600;13400;0;0;0;;;;;"Estimées";"1";"Involontaire (travaux)";"Non";;;;""
2023;611;"48";"48019";"Barre-des-Cévennes";"2023-02-21 14:59:00";30000;0;30000;0;0;0;;;;;"Estimées";"1";"Involontaire (travaux)";"Non";;;;""
2023;21417;"83";"83125";"Seillons-Source-d'Argens";"2023-02-21 15:43:00";1500;0;1500;0;0;0;;;;;"Estimées";;"Malveillance";"Non";0;0;0;"Données partielles ou non valides"
2023;466;"05";"05102";"La Piarre";"2023-02-21 16:51:00";29316;4900;0;24400;0;16;;;;;"Estimées";"5";"Involontaire (particulier)";"Non";;;;""
2023;597;"07";"07145";"Lussas";"2023-02-21 17:24:00";7500;0;7500;0;0;0;;;;;"Estimées";"1";"Involontaire (particulier)";"Non";;;;""
2023;21418;"83";"83100";"Puget-Ville";"2023-02-21 17:45:00";30;0;30;0;0;0;;;;;"Estimées";;;"Non";0;0;0;"Données partielles ou non valides"
2023;22627;"64";"64040";"Arette";"2023-02-21 18:42:00";1109300;10000;;1099300;0;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";;;;""
2023;704;"2B";"2B350";"Vignale";"2023-02-22 10:54:00";30000;30000;0;0;0;0;;;;;"Estimées";"3";;"Non";;;;""
2023;536;"06";"06013";"Belvédère";"2023-02-22 14:11:00";800;0;800;0;0;0;;;;;"Estimées";;;"Non";;;;""
2023;3725;"11";"11351";"Saint-Laurent-de-la-Cabrerisse";"2023-02-22 18:33:00";2500;0;2500;0;0;0;;;;;"Mesurées";;"Accidentelle";"Non";;;;""
2023;1295;"13";"13103";"Salon-de-Provence";"2023-02-23 18:33:00";10;10;;;;;;;;;"Estimées";"1";;"Non";;;;""
2023;538;"06";"06058";"Escragnolles";"2023-02-24 04:37:00";500;0;500;0;0;0;;;;;"Estimées";;;"Non";;;;""
2023;707;"2B";"2B281";"Sisco";"2023-02-24 07:35:00";2300;0;2300;0;0;0;;;;;"Estimées";;"Malveillance";"Non";;;;""
2023;541;"06";"06103";"Roquebillière";"2023-02-24 12:22:00";50;0;50;0;0;0;;;;;"Estimées";;;"Non";;;;""
2023;21420;"83";"83052";"Esparron";"2023-02-25 11:15:00";25;0;25;0;0;0;;;;;"Estimées";;;"Non";0;0;0;"Données partielles ou non valides"
2023;934;"13";"13055";"Marseille";"2023-02-25 14:22:00";1;1;;;;;;;;;"Estimées";"3";"Involontaire (particulier)";"Non";;;;""
2023;21421;"83";"83072";"Lorgues";"2023-02-25 16:14:00";1;0;1;0;0;0;;;;;"Estimées";;"Malveillance";"Non";0;0;0;"Données partielles ou non valides"
2023;3727;"11";"11145";"Fleury";"2023-02-25 16:24:00";6200;200;6000;0;0;0;;;;;"Mesurées";;"Accidentelle";"Non";;;;""
2023;15400;"38";"38035";"Beauvoir-de-Marc";"2023-02-25 17:00:00";5;5;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2023;11483;"974";"97424";"Cilaos";"2023-02-26 00:00:00";2000;2000;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2023;19814;"33";"33236";"Lège-Cap-Ferret";"2023-02-26 09:37:31";1;1;;0;0;0;;;;;"Estimées";;"Malveillance";"Non";0;0;0;""
2023;964;"74";"74289";"Vallières-sur-Fier";"2023-02-26 13:35:00";1560;1560;;0;0;0;;;;;"Mesurées";;"Accidentelle";"Non";;;;""
2023;867;"34";"34237";"Roujan";"2023-02-27 08:51:00";11257;0;11257;0;0;0;;;;;"Mesurées";"1";"Malveillance";"Non";;;;""
2023;12540;"67";"67324";"Niederbronn-les-Bains";"2023-02-27 14:43:00";20000;20000;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2023;13498;"72";"72291";"Saint-Jean-de-la-Motte";"2023-02-27 15:03:00";1000;1000;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2023;15402;"38";"38027";"Barraux";"2023-02-27 16:11:00";20000;20000;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2023;1725;"04";"04169";"La Rochegiron";"2023-02-27 18:04:00";20;20;0;0;0;0;;;;;"Estimées";;"Accidentelle";"Non";;;;""
2023;1915;"30";"30051";"Branoux-les-Taillades";"2023-02-28 13:22:00";168;168;0;0;0;0;;;;;"Mesurées";"2";;"Non";;;;""
2023;1298;"13";"13114";"Ventabren";"2023-02-28 17:15:00";10;10;;;;;;;;;"Estimées";;"Involontaire (particulier)";"Non";;;;""
2023;861;"34";"34183";"Nissan-lez-Enserune";"2023-02-28 23:29:00";2846;0;2846;;;;;;;;"Mesurées";"1";"Involontaire (travaux)";"Non";;;;""
2023;3728;"11";"11435";"Villerouge-Termenès";"2023-03-01 12:19:00";50;50;0;0;0;0;;;;;"Mesurées";;"Involontaire (particulier)";"Non";;;;""
2023;3729;"11";"11439";"Villespy";"2023-03-01 14:22:00";25;25;0;0;0;0;;;;;"Mesurées";;"Involontaire (particulier)";"Non";;;;""
2023;13501;"72";"72187";"Marigné-Laillé";"2023-03-01 15:11:00";2000;2000;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2023;851;"34";"34258";"Saint-Geniès-de-Fontedit";"2023-03-01 16:51:00";49096;0;49096;0;0;0;;;;;"Mesurées";"1";"Accidentelle";"Non";;;;""
2023;12000;"67";"67324";"Niederbronn-les-Bains";"2023-03-01 17:42:00";1;1;;0;0;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";;;;""
2023;17541;"86";"86086";"Coussay-les-Bois";"2023-03-01 18:51:00";20;20;;0;0;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";;;;""
2023;13376;"34";"34093";"Dio-et-Valquières";"2023-03-01 20:42:00";921;921;0;0;0;0;;;;;"Mesurées";"1";;"Non";;;;""
2023;848;"34";"34093";"Dio-et-Valquières";"2023-03-01 20:42:00";2303;0;2303;0;0;0;;;;;"Mesurées";"1";;"Non";;;;""
2023;3731;"11";"11145";"Fleury";"2023-03-02 09:23:00";80;0;80;0;0;0;;;;;"Mesurées";;"Accidentelle";"Non";;;;""
2023;3730;"11";"11145";"Fleury";"2023-03-02 09:23:00";1600;0;1600;0;0;0;;;;;"Mesurées";;"Malveillance";"Non";;;;""
2023;1726;"04";"04076";"Entrevaux";"2023-03-02 11:43:00";11800;11800;0;0;0;0;;;;;"Mesurées";;"Malveillance";"Non";;;;""
2023;1729;"04";"04217";"Thoard";"2023-03-02 12:56:00";2400;2400;0;0;0;0;;;;;"Mesurées";;;"Non";;;;""
2023;13502;"72";"72260";"Ruaudin";"2023-03-02 12:59:00";300;300;;0;0;0;;;;;"Estimées";;;"Non";;;;""
